Accession	ID	Name	TFs	EnsemblID
M00701	SMAD3_Q6	SMAD3	Smad3	ENSMUSG00000032402
M00704	TEF1_Q6	TEF-1	Tead1	ENSMUSG00000055320
M00706	TFIII_Q6	TFII-I	Gtf2i	ENSMUSG00000060261
M00707	TFIIA_Q6	TFIIA	Gtf2a2;Nr4a3	ENSMUSG00000033543;ENSMUSG00000028341
M00716	ZF5_01	ZF5	Zbtb14	ENSMUSG00000049672
M00717	PAX8_01	Pax-8	Pax8	ENSMUSG00000026976
M00721	CACCCBINDINGFACTOR_Q6	CACCC-binding factor	Zfp148	ENSMUSG00000022811
M00722	COREBINDINGFACTOR_Q6	core-binding factor	Cbfb	ENSMUSG00000031885
M00724	HNF3ALPHA_Q6	HNF3alpha	Foxa1	ENSMUSG00000035451
M00726	USF2_Q6	USF2	Usf1;Usf2	ENSMUSG00000026641;ENSMUSG00000058239
M00727	SF1_Q6	SF-1	Sf1	ENSMUSG00000024949
M00729	CDX2_Q5	Cdx-2	Cdx2;Cdx4	ENSMUSG00000029646;ENSMUSG00000031326
M00731	OSF2_Q6	Osf2	Runx2	ENSMUSG00000039153
M00733	SMAD4_Q6	SMAD4	Smad4	ENSMUSG00000024515
M00734	CIZ_01	CIZ	Zfp384	ENSMUSG00000038346
M00736	E2F1DP1_01	E2F-1:DP-1	E2f1;Tfdp1	ENSMUSG00000027490;ENSMUSG00000038482
M00737	E2F1DP2_01	E2F-1:DP-2	E2f1	ENSMUSG00000027490
M00738	E2F4DP1_01	E2F-4:DP-1	E2f4;Tfdp1	ENSMUSG00000014859;ENSMUSG00000038482
M00739	E2F4DP2_01	E2F-4:DP-2	E2f4	ENSMUSG00000014859
M00740	E2F1DP1RB_01	Rb:E2F-1:DP-1	E2f1;Pgr;Tfdp1	ENSMUSG00000027490;ENSMUSG00000031870;ENSMUSG00000038482
M00742	HFH4_01	HFH4 (FOXJ1)	Foxj1	ENSMUSG00000034227
M00744	POU1F1_Q6	POU1F1	Pou1f1	ENSMUSG00000004842
M00746	ELF1_Q6	Elf-1	Elf1	ENSMUSG00000036461
M00747	IRF1_Q6	IRF-1	Irf1	ENSMUSG00000018899
M00749	SREBP1_Q6	SREBP-1	Srebf1	ENSMUSG00000020538
M00750	HMGIY_Q6	HMGIY	Hmga1;Hmga2	ENSMUSG00000046711;ENSMUSG00000056758
M00751	AML1_Q6	AML1	Runx1	ENSMUSG00000022952
M00761	P53DECAMER_Q2	p53 decamer	Trp53;Trp63;Trp73	ENSMUSG00000059552;ENSMUSG00000022510;ENSMUSG00000029026
M00762	DR1_Q3	PPAR, HNF-4, COUP, RAR	Dr1;Hnf4a;Hnf4g;Nr2f1;Nr2f2;Ppara;Pparg;Rara;Rxra	ENSMUSG00000029265;ENSMUSG00000017950;ENSMUSG00000017688;ENSMUSG00000069171;ENSMUSG00000030551;ENSMUSG00000022383;ENSMUSG00000000440;ENSMUSG00000037992;ENSMUSG00000015846
M00763	PPARDR1_Q2	PPAR direct repeat 1	Ppara;Ppard;Pparg;Rxra	ENSMUSG00000022383;ENSMUSG00000002250;ENSMUSG00000000440;ENSMUSG00000015846
M00764	HNF4DR1_Q3	HNF4 direct repeat 1	Hnf4a;Hnf4g	ENSMUSG00000017950;ENSMUSG00000017688
M00765	COUPDR1_Q6	COUP direct repeat 1	Nr2f1;Nr2f2	ENSMUSG00000069171;ENSMUSG00000030551
M00766	LXRDR4_Q3	LXR direct repeat 4	Nr1h2;Rxra	ENSMUSG00000060601;ENSMUSG00000015846
M00767	FXRIR1_Q6	FXR inverted repeat 1	Nr1h4;Rxra	ENSMUSG00000047638;ENSMUSG00000015846
M00769	AML_Q6	AML	Cbfb;Runx1;Runx2;Runx3	ENSMUSG00000031885;ENSMUSG00000022952;ENSMUSG00000039153;ENSMUSG00000070691
M00770	CEBP_Q3	C/EBP	Cebpa;Cebpb;Cebpd;Cebpe;Cebpg;Hmgb1	ENSMUSG00000034957;ENSMUSG00000056501;ENSMUSG00000071637;ENSMUSG00000052435;ENSMUSG00000056216;ENSMUSG00000066551
M00771	ETS_Q4	Ets	Elf1;Elf2;Elk1;Elk4;Erf;Erg;Ets1;Ets2;Fli1	ENSMUSG00000036461;ENSMUSG00000037174;ENSMUSG00000009406;ENSMUSG00000026436;ENSMUSG00000040857;ENSMUSG00000040732;ENSMUSG00000032035;ENSMUSG00000022895;ENSMUSG00000016087
M00772	IRF_Q6	IRF	Irf1;Irf2;Irf3;Irf4;Irf5;Irf6;Irf7;Irf8	ENSMUSG00000018899;ENSMUSG00000031627;ENSMUSG00000003184;ENSMUSG00000021356;ENSMUSG00000029771;ENSMUSG00000026638;ENSMUSG00000025498;ENSMUSG00000041515
M00773	MYB_Q3	c-MYB	Myb	ENSMUSG00000019982
M00774	NFKB_Q6_01	NF-kappaB	Nfkb1;Nfkb2;Rela	ENSMUSG00000028163;ENSMUSG00000025225;ENSMUSG00000024927
M00775	NFY_Q6_01	NF-Y	Nfya;Nfyb;Nfyc	ENSMUSG00000023994;ENSMUSG00000020248;ENSMUSG00000032897
M00776	SREBP_Q3	SREBP	Srebf1;Srebf2	ENSMUSG00000020538;ENSMUSG00000022463
M00777	STAT_Q6	STAT	Stat1;Stat2;Stat3;Stat4;Stat5a;Stat5b;Stat6	ENSMUSG00000026104;ENSMUSG00000040033;ENSMUSG00000004040;ENSMUSG00000062939;ENSMUSG00000004043;ENSMUSG00000020919;ENSMUSG00000002147
M00778	AHR_Q5	AhR	Ahr	ENSMUSG00000019256
M00789	GATA_Q6	GATA	Gata1;Gata2;Gata3;Gata4;Gata5;Gata6	ENSMUSG00000031162;ENSMUSG00000015053;ENSMUSG00000015619;ENSMUSG00000021944;ENSMUSG00000015627;ENSMUSG00000005836
M00790	HNF1_Q6	HNF-1	Hnf1b	ENSMUSG00000020679
M00791	HNF3_Q6	HNF3	Foxa1;Foxa2;Foxa3	ENSMUSG00000035451;ENSMUSG00000037025;ENSMUSG00000040891
M00792	SMAD_Q6	SMAD	Smad1;Smad2;Smad3;Smad4	ENSMUSG00000031681;ENSMUSG00000024563;ENSMUSG00000032402;ENSMUSG00000024515
M00793	YY1_Q6	YY1	Yy1	ENSMUSG00000021264
M00794	TTF1_Q6	TTF-1 (Nkx2-1)	Nkx2-1;Ttf1	ENSMUSG00000001496;ENSMUSG00000026803
M00795	OCT_Q6	Octamer	Pou2af1;Pou2f1;Pou2f2;Pou2f3;Pou3f1;Pou3f2;Pou3f3;Pou3f4;Pou4f1;Pou5f1	ENSMUSG00000032053;ENSMUSG00000026565;ENSMUSG00000008496;ENSMUSG00000032015;ENSMUSG00000090125;ENSMUSG00000095139;ENSMUSG00000045515;ENSMUSG00000056854;ENSMUSG00000048349;ENSMUSG00000024406
M00796	USF_Q6_01	USF	Usf1;Usf2	ENSMUSG00000026641;ENSMUSG00000058239
M00797	HIF1_Q3	HIF1	Hif1a	ENSMUSG00000021109
M00799	MYC_Q2	Myc	Max;Myc	ENSMUSG00000059436;ENSMUSG00000022346
M00800	AP2_Q3	AP-2	Tfap2a;Tfap2c	ENSMUSG00000021359;ENSMUSG00000028640
M00801	CREB_Q3	CREB	Atf1;Atf2;Atf3;Atf4;Atf7;Creb1;Crem;Gdnf	ENSMUSG00000023027;ENSMUSG00000027104;ENSMUSG00000026628;ENSMUSG00000042406;ENSMUSG00000099083;ENSMUSG00000025958;ENSMUSG00000063889;ENSMUSG00000022144
M00802	PIT1_Q6	Pit-1	Pou1f1	ENSMUSG00000004842
M00803	E2F_Q2	E2F	E2f1;E2f2;E2f3;E2f4;Tfdp1	ENSMUSG00000027490;ENSMUSG00000018983;ENSMUSG00000016477;ENSMUSG00000014859;ENSMUSG00000038482
M00804	E2A_Q2	E2A	Myf6;Myod1;Tcf3	ENSMUSG00000035923;ENSMUSG00000009471;ENSMUSG00000020167
M00805	LEF1_Q2	TCF-7 related	Lef1;Tcf3;Tcf7	ENSMUSG00000027985;ENSMUSG00000020167;ENSMUSG00000000782
M00806	NF1_Q6_01	NF-1	Nfia;Nfic	ENSMUSG00000028565;ENSMUSG00000055053
M00807	EGR_Q6	Egr	Egr1;Egr2;Egr3	ENSMUSG00000038418;ENSMUSG00000037868;ENSMUSG00000033730
M00808	PAX_Q6	Pax	Pax1;Pax2;Pax3;Pax4;Pax5;Pax6;Pax8	ENSMUSG00000037034;ENSMUSG00000004231;ENSMUSG00000004872;ENSMUSG00000029706;ENSMUSG00000014030;ENSMUSG00000027168;ENSMUSG00000026976
M00809	FOX_Q2	FOX factors	Foxd3;Foxf2;Foxh1;Foxj1	ENSMUSG00000067261;ENSMUSG00000038402;ENSMUSG00000033837;ENSMUSG00000034227
M00810	SRF_Q4	SRF	Srf	ENSMUSG00000015605
M00821	NRF2_Q4	Nrf-2	Mafk;Nfe2l2	ENSMUSG00000018143;ENSMUSG00000015839
M00912	CEBP_Q2_01	C/EBP	Cebpa;Cebpb;Cebpd;Cebpe;Cebpg;Hmgb1	ENSMUSG00000034957;ENSMUSG00000056501;ENSMUSG00000071637;ENSMUSG00000052435;ENSMUSG00000056216;ENSMUSG00000066551
M00913	MYB_Q5_01	MYB	Myb;Mybl2	ENSMUSG00000019982;ENSMUSG00000017861
M00915	AP2_Q6_01	AP-2	Tfap2a;Tfap2c	ENSMUSG00000021359;ENSMUSG00000028640
M00916	CREB_Q2_01	CREB	Creb1;Crem	ENSMUSG00000025958;ENSMUSG00000063889
M00917	CREB_Q4_01	CREB	Creb1;Crem	ENSMUSG00000025958;ENSMUSG00000063889
M00918	E2F_Q3_01	E2F	E2f1;E2f2;E2f3;E2f4;Tfdp1	ENSMUSG00000027490;ENSMUSG00000018983;ENSMUSG00000016477;ENSMUSG00000014859;ENSMUSG00000038482
M00919	E2F_Q4_01	E2F	E2f1;E2f2;E2f3;E2f4;Tfdp1	ENSMUSG00000027490;ENSMUSG00000018983;ENSMUSG00000016477;ENSMUSG00000014859;ENSMUSG00000038482
M00920	E2F_Q6_01	E2F	E2f1;E2f2;E2f3;E2f4;E2f7;Tfdp1	ENSMUSG00000027490;ENSMUSG00000018983;ENSMUSG00000016477;ENSMUSG00000014859;ENSMUSG00000020185;ENSMUSG00000038482
M00921	GR_Q6_01	GR	Nr3c1	ENSMUSG00000024431
M00922	SRF_Q5_01	SRF	Srf	ENSMUSG00000015605
M00924	AP1_Q2_01	AP-1	Fos;Fosb;Fosl1;Fosl2;Jun;Junb;Jund	ENSMUSG00000021250;ENSMUSG00000003545;ENSMUSG00000024912;ENSMUSG00000029135;ENSMUSG00000052684;ENSMUSG00000052837;ENSMUSG00000071076
M00925	AP1_Q6_01	AP-1	Fos;Fosb;Fosl1;Fosl2;Jun;Junb;Jund	ENSMUSG00000021250;ENSMUSG00000003545;ENSMUSG00000024912;ENSMUSG00000029135;ENSMUSG00000052684;ENSMUSG00000052837;ENSMUSG00000071076
M00926	AP1_Q4_01	AP-1	Fos;Fosb;Fosl1;Fosl2;Jun;Junb;Jund	ENSMUSG00000021250;ENSMUSG00000003545;ENSMUSG00000024912;ENSMUSG00000029135;ENSMUSG00000052684;ENSMUSG00000052837;ENSMUSG00000071076
M00927	AP4_Q6_01	AP-4	Tfap4	ENSMUSG00000005718
M00929	MYOD_Q6_01	MyoD	Myf6;Myod1;Tcf3	ENSMUSG00000035923;ENSMUSG00000009471;ENSMUSG00000020167
M00930	OCT1_Q5_01	Oct-1	Pou2f1	ENSMUSG00000026565
M00931	SP1_Q6_01	Sp1	Sp1;Sp3;Sp4	ENSMUSG00000001280;ENSMUSG00000027109;ENSMUSG00000025323
M00932	SP1_Q4_01	Sp1	Sp1;Sp2;Sp3;Sp4	ENSMUSG00000001280;ENSMUSG00000018678;ENSMUSG00000027109;ENSMUSG00000025323
M00933	SP1_Q2_01	Sp1	Sp1;Sp2;Sp3;Sp4	ENSMUSG00000001280;ENSMUSG00000018678;ENSMUSG00000027109;ENSMUSG00000025323
M00935	NFAT_Q4_01	NFAT	Nfatc1;Nfatc2;Nfatc3;Nfatc4	ENSMUSG00000033016;ENSMUSG00000027544;ENSMUSG00000031902;ENSMUSG00000023411
M00938	E2F1_Q3_01	E2F-1	E2f1	ENSMUSG00000027490
M00939	E2F_Q4_02	E2F	E2f1;E2f2;E2f3;E2f4;Tfdp1	ENSMUSG00000027490;ENSMUSG00000018983;ENSMUSG00000016477;ENSMUSG00000014859;ENSMUSG00000038482
M00940	E2F1_Q6_01	E2F-1	E2f1;E2f3	ENSMUSG00000027490;ENSMUSG00000016477
M00941	MEF2_Q6_01	MEF-2	Mef2a;Mef2c;Mef2d	ENSMUSG00000030557;ENSMUSG00000005583;ENSMUSG00000001419
M00947	CP2_02	CP2/LBP-1c/LSF	Tfcp2	ENSMUSG00000009733
M00953	AR_02	AR	Ar	ENSMUSG00000046532
M00954	PR_01	PR	Pgr	ENSMUSG00000031870
M00955	GR_01	GR	Nr3c1	ENSMUSG00000024431
M00956	AR_03	AR	Ar	ENSMUSG00000046532
M00957	PR_02	PR	Pgr	ENSMUSG00000031870
M00959	ER_Q6_02	ER	Esr1;Esr2	ENSMUSG00000019768;ENSMUSG00000021055
M00960	PR_Q2	PR, GR	Nr3c1;Pgr	ENSMUSG00000024431;ENSMUSG00000031870
M00961	VDR_Q6	VDR	Vdr	ENSMUSG00000022479
M00962	AR_Q6	AR	Ar	ENSMUSG00000046532
M00963	T3R_Q6	T3R	Rara;Rarb;Rarg;Rxra;Rxrb;Rxrg;Thra;Thrb	ENSMUSG00000037992;ENSMUSG00000017491;ENSMUSG00000001288;ENSMUSG00000015846;ENSMUSG00000039656;ENSMUSG00000015843;ENSMUSG00000058756;ENSMUSG00000021779
M00964	PXR_Q2	PXR, CAR, LXR, FXR	Nr1h2;Nr1h3;Nr1h4;Nr1i2;Nr1i3;Rxra	ENSMUSG00000060601;ENSMUSG00000002108;ENSMUSG00000047638;ENSMUSG00000022809;ENSMUSG00000005677;ENSMUSG00000015846
M00965	DR4_Q2	LXR, PXR, CAR, COUP, RAR	Nr1h2;Nr1h3;Nr1i2;Nr1i3;Nr2f1;Nr2f2;Rara;Rarb;Rarg;Rxra;Rxrb;Rxrg	ENSMUSG00000060601;ENSMUSG00000002108;ENSMUSG00000022809;ENSMUSG00000005677;ENSMUSG00000069171;ENSMUSG00000030551;ENSMUSG00000037992;ENSMUSG00000017491;ENSMUSG00000001288;ENSMUSG00000015846;ENSMUSG00000039656;ENSMUSG00000015843
M00966	DR3_Q4	VDR, CAR, PXR	Nr1i2;Nr1i3;Rxra;Rxrb;Vdr	ENSMUSG00000022809;ENSMUSG00000005677;ENSMUSG00000015846;ENSMUSG00000039656;ENSMUSG00000022479
M00967	HNF4_Q6	HNF-4, COUP	Hnf4a;Hnf4g;Nr2f1;Nr2f2	ENSMUSG00000017950;ENSMUSG00000017688;ENSMUSG00000069171;ENSMUSG00000030551
M00971	ETS_Q6	Ets	Elf1;Elf2;Elf4;Elk1;Elk3;Elk4;Erg;Ets1;Ets2;Etv4;Etv6;Fli1;Gabpa;Gabpb1;Gabpb2;Spi1;Spib;Tnfrsf1a	ENSMUSG00000036461;ENSMUSG00000037174;ENSMUSG00000031103;ENSMUSG00000009406;ENSMUSG00000008398;ENSMUSG00000026436;ENSMUSG00000040732;ENSMUSG00000032035;ENSMUSG00000022895;ENSMUSG00000017724;ENSMUSG00000030199;ENSMUSG00000016087;ENSMUSG00000008976;ENSMUSG00000027361;ENSMUSG00000038766;ENSMUSG00000002111;ENSMUSG00000008193;ENSMUSG00000030341
M00972	IRF_Q6_01	IRF	Irf1;Irf2;Irf3;Irf4;Irf5;Irf7;Irf8;Irf9	ENSMUSG00000018899;ENSMUSG00000031627;ENSMUSG00000003184;ENSMUSG00000021356;ENSMUSG00000029771;ENSMUSG00000025498;ENSMUSG00000041515;ENSMUSG00000002325
M00973	E2A_Q6	E2A	Ascl1;Ascl2;Myf5;Myf6;Myod1;Tcf12;Tcf3;Tcf4	ENSMUSG00000020052;ENSMUSG00000009248;ENSMUSG00000000435;ENSMUSG00000035923;ENSMUSG00000009471;ENSMUSG00000032228;ENSMUSG00000020167;ENSMUSG00000053477
M00974	SMAD_Q6_01	SMAD	Smad1;Smad2;Smad3;Smad4;Smad5;Smad6;Smad7;Smad9	ENSMUSG00000031681;ENSMUSG00000024563;ENSMUSG00000032402;ENSMUSG00000024515;ENSMUSG00000021540;ENSMUSG00000036867;ENSMUSG00000025880;ENSMUSG00000027796
M00975	RFX_Q6	RFX	Rfx1;Rfx2;Rfx3;Rfx4;Rfx5;Rfxank;Rfxap	ENSMUSG00000031706;ENSMUSG00000024206;ENSMUSG00000040929;ENSMUSG00000020037;ENSMUSG00000005774;ENSMUSG00000036120;ENSMUSG00000036615
M00976	AHRHIF_Q6	AhR, Arnt, HIF-1	Ahr;Arnt;Arnt2;Arntl;Hif1a	ENSMUSG00000019256;ENSMUSG00000015522;ENSMUSG00000015709;ENSMUSG00000055116;ENSMUSG00000021109
M00977	EBF_Q6	EBF	Ebf1;Ebf2	ENSMUSG00000057098;ENSMUSG00000022053
M00978	LEF1TCF1_Q4	LEF-1, TCF1	Lef1;Tcf7	ENSMUSG00000027985;ENSMUSG00000000782
M00979	PAX6_Q2	Pax-6	Pax6	ENSMUSG00000027168
M00980	TBP_Q6	TBP	Tbp	ENSMUSG00000014767
M00981	CREBATF_Q6	CREB, ATF	Atf1;Atf2;Atf3;Atf4;Atf5;Atf6;Atf7;Creb1;Crem;Gdnf	ENSMUSG00000023027;ENSMUSG00000027104;ENSMUSG00000026628;ENSMUSG00000042406;ENSMUSG00000038539;ENSMUSG00000026663;ENSMUSG00000099083;ENSMUSG00000025958;ENSMUSG00000063889;ENSMUSG00000022144
M00982	KROX_Q6	KROX	Egr1;Egr2;Egr3;Egr4	ENSMUSG00000038418;ENSMUSG00000037868;ENSMUSG00000033730;ENSMUSG00000071341
M00983	MAF_Q6_01	MAF	Bach1;Bach2;Maf;Mafb;Maff;Mafg;Mafk;Nfe2;Nfe2l1;Nfe2l2;Nfe2l3	ENSMUSG00000025612;ENSMUSG00000040270;ENSMUSG00000055435;ENSMUSG00000074622;ENSMUSG00000042622;ENSMUSG00000051510;ENSMUSG00000018143;ENSMUSG00000058794;ENSMUSG00000038615;ENSMUSG00000015839;ENSMUSG00000029832
M00984	PEBP_Q6	PEBP	Cbfb;Runx1;Runx2;Runx3	ENSMUSG00000031885;ENSMUSG00000022952;ENSMUSG00000039153;ENSMUSG00000070691
M00985	STRA13_01	Stra13	Bhlhe40	ENSMUSG00000030103
M00986	CHCH_01	Churchill	Churc1	ENSMUSG00000090258
M00987	FOXP1_01	FOXP1	Foxp1	ENSMUSG00000030067
M00991	CDX_Q5	Cdx	Cdx1;Cdx2;Cdx4	ENSMUSG00000024619;ENSMUSG00000029646;ENSMUSG00000031326
M00992	FOXP3_Q4	FOXP3	Foxp3	ENSMUSG00000039521
M00993	TAL1_Q6	Tal-1	Tal1	ENSMUSG00000028717
M00997	DEC_Q1	DEC	Bhlhe40;Bhlhe41	ENSMUSG00000030103;ENSMUSG00000030256
M00998	PBX_Q3	Pbx	Hoxb1;Hoxb7;Hoxb8;Hoxc6;Pbx1;Pbx2;Pbx3;Pdx1;Pknox1	ENSMUSG00000018973;ENSMUSG00000038721;ENSMUSG00000056648;ENSMUSG00000001661;ENSMUSG00000052534;ENSMUSG00000034673;ENSMUSG00000038718;ENSMUSG00000029644;ENSMUSG00000006705
M00999	AIRE_01	AIRE	Aire	ENSMUSG00000000731
M01000	AIRE_02	AIRE	Aire	ENSMUSG00000000731
M01001	DEAF1_01	DEAF1	Deaf1	ENSMUSG00000058886
M01002	DEAF1_02	DEAF1	Deaf1	ENSMUSG00000058886
M01003	HELIOSA_01	Helios A	Ikzf2	ENSMUSG00000025997
M01004	HELIOSA_02	Helios A	Ikzf2	ENSMUSG00000025997
M01007	SRF_Q5_02	SRF	Srf	ENSMUSG00000015605
M01009	HES1_Q2	HES-1	Hes1	ENSMUSG00000022528
M01010	HMGIY_Q3	HMGIY	Hmga1;Hmga2	ENSMUSG00000046711;ENSMUSG00000056758
M01011	HNF1_Q6_01	HNF-1	Hnf1b	ENSMUSG00000020679
M01012	HNF3_Q6_01	HNF3	Foxa1;Foxa2;Foxa3	ENSMUSG00000035451;ENSMUSG00000037025;ENSMUSG00000040891
M01013	IPF1_Q4_01	ipf1	Pdx1	ENSMUSG00000029644
M01014	SOX_Q6	SOX	Sox10;Sox11;Sox12;Sox13;Sox14;Sox15;Sox18;Sox2;Sox21;Sox3;Sox4;Sox5;Sox6;Sox8;Sox9;Sry	ENSMUSG00000033006;ENSMUSG00000063632;ENSMUSG00000051817;ENSMUSG00000070643;ENSMUSG00000053747;ENSMUSG00000041287;ENSMUSG00000046470;ENSMUSG00000074637;ENSMUSG00000061517;ENSMUSG00000045179;ENSMUSG00000076431;ENSMUSG00000041540;ENSMUSG00000051910;ENSMUSG00000024176;ENSMUSG00000000567;ENSMUSG00000069036
M01016	SOX17_01	Sox-17	Sox17	ENSMUSG00000025902
M01017	PBX1_03	Pbx-1	Pbx1	ENSMUSG00000052534
M01019	TBX5_01	Tbx5	Tbx5	ENSMUSG00000018263
M01020	TBX5_02	Tbx5	Tbx5	ENSMUSG00000018263
M01022	LEF1_Q2_01	LEF-1	Lef1	ENSMUSG00000027985
M01023	HSF1_Q6	HSF1	Hsf1	ENSMUSG00000022556
M01028	NRSF_Q4	NRSF	Rest	ENSMUSG00000029249
M01029	TFE_Q6	TFE	Mitf;Tcf4;Tfeb;Tfec	ENSMUSG00000035158;ENSMUSG00000053477;ENSMUSG00000023990;ENSMUSG00000029553
M01031	HNF4_Q6_01	HNF-4	Hnf4a	ENSMUSG00000017950
M01032	HNF4_Q6_02	HNF-4	Hnf4a	ENSMUSG00000017950
M01033	HNF4_Q6_03	HNF-4	Hnf4a	ENSMUSG00000017950
M01034	EBOX_Q6_01	Ebox	Ascl1;Ascl2;Bhlhe40;Bhlhe41;Hand1;Hand2;Max;Mitf;Mxd1;Mxd3;Mxd4;Mxi1;Myc;Mycn;Myf5;Myf6;Myod1;Nhlh1;Tal1;Tal2;Tcf12;Tcf3;Tcf4;Tfeb;Usf1;Usf2	ENSMUSG00000020052;ENSMUSG00000009248;ENSMUSG00000030103;ENSMUSG00000030256;ENSMUSG00000037335;ENSMUSG00000038193;ENSMUSG00000059436;ENSMUSG00000035158;ENSMUSG00000001156;ENSMUSG00000021485;ENSMUSG00000037235;ENSMUSG00000025025;ENSMUSG00000022346;ENSMUSG00000037169;ENSMUSG00000000435;ENSMUSG00000035923;ENSMUSG00000009471;ENSMUSG00000051251;ENSMUSG00000028717;ENSMUSG00000028417;ENSMUSG00000032228;ENSMUSG00000020167;ENSMUSG00000053477;ENSMUSG00000023990;ENSMUSG00000026641;ENSMUSG00000058239
M01035	YY1_Q6_02	YY1	Yy1	ENSMUSG00000021264
M01036	COUPTF_Q6	COUPTF	Nr2f1;Nr2f2	ENSMUSG00000069171;ENSMUSG00000030551
M01037	GLI_Q2	GLI	Gli1;Gli2;Gli3;Glis1	ENSMUSG00000025407;ENSMUSG00000048402;ENSMUSG00000021318;ENSMUSG00000034762
M01042	GLI1_Q2	GLI1	Gli1	ENSMUSG00000025407
M01043	NKX25_Q5	CSX	Nkx2-5	ENSMUSG00000015579
M01044	TBX5_Q5	Tbx5	Tbx5	ENSMUSG00000018263
M01045	AP2ALPHA_02	AP-2alphaA	Tfap2a	ENSMUSG00000021359
M01047	AP2ALPHA_03	AP-2alphaA	Tfap2a	ENSMUSG00000021359
M01058	GFI1B_01	Gfi1b	Gfi1b	ENSMUSG00000026815
M01066	BLIMP1_Q6	Blimp-1	Prdm1	ENSMUSG00000038151
M01067	GFI1_Q6	Gfi1	Gfi1;Gfi1b	ENSMUSG00000029275;ENSMUSG00000026815
M01069	GZF1_01	GZF1	Gzf1	ENSMUSG00000027439
M01070	CMAF_01	c-Maf	Maf	ENSMUSG00000055435
M01072	HIC1_02	HIC1	Hic1	ENSMUSG00000043099
M01073	HIC1_03	HIC1	Hic1	ENSMUSG00000043099
M01075	PLZF_02	PLZF	Zbtb16	ENSMUSG00000066687
M01078	CETS1P54_03	c-Ets-1 p54	Ets1	ENSMUSG00000032035
M01079	CBF_01	CBF (core binding factor)	Cbfb;Runx2	ENSMUSG00000031885;ENSMUSG00000039153
M01080	CBF_02	CBF (core binding factor)	Cbfb;Runx2	ENSMUSG00000031885;ENSMUSG00000039153
M01081	ZEC_01	Zec	Zfp628	ENSMUSG00000074406
M01082	BRCA_01	BRCA1:USF2	Brca1;Usf2	ENSMUSG00000017146;ENSMUSG00000058239
M01100	LRF_Q2	LRF	Zbtb7a	ENSMUSG00000035011
M01104	MOVOB_01	MOVO-B	Ovol2	ENSMUSG00000037279
M01107	RUSH1A_02	RUSH-1alpha	Hltf	ENSMUSG00000002428
M01108	HOXA7_01	HOXA7	Hoxa7	ENSMUSG00000038236
M01111	RBPJK_Q4	RBP-Jkappa	Rbpj	ENSMUSG00000039191
M01112	RBPJK_01	RBP-Jkappa	Rbpj	ENSMUSG00000039191
M01116	CLOCKBMAL_Q6	CLOCK:BMAL	Arntl;Arntl2;Clock	ENSMUSG00000055116;ENSMUSG00000040187;ENSMUSG00000029238
M01117	OTX_Q1	OTX	Otx1;Otx2	ENSMUSG00000005917;ENSMUSG00000021848
M01118	WT1_Q6	WT1	Wt1	ENSMUSG00000016458
M01119	KAISO_01	Kaiso	Zbtb33	ENSMUSG00000048047
M01122	ZNF219_01	ZNF219	Zfp219	ENSMUSG00000049295
M01123	NANOG_01	Nanog	Nanog	ENSMUSG00000012396
M01124	OCT4_02	Oct-4 (POU5F1)	Pou5f1	ENSMUSG00000024406
M01125	OCT4_01	Oct-4 (POU5F1)	Pou5f1	ENSMUSG00000024406
M01127	ISL1_Q6	islet1	Isl1	ENSMUSG00000042258
M01131	SOX10_Q6	Sox-10	Sox10	ENSMUSG00000033006
M01132	SF1_Q6_01	SF-1	Sf1	ENSMUSG00000024949
M01137	FOXO3A_Q1	FOXO3A	Foxo3	ENSMUSG00000048756
M01138	RORA_Q4	RORalpha	Rora	ENSMUSG00000032238
M01139	LMAF_Q2	LMAF	Mafa	ENSMUSG00000047591
M01142	LRH1_Q5	LRH1	Nr5a2	ENSMUSG00000026398
M01145	CMYC_01	c-Myc	Myc	ENSMUSG00000022346
M01146	DMRT1_01	DMRT1	Dmrt1	ENSMUSG00000024837
M01147	DMRT2_01	DMRT2	Dmrt2	ENSMUSG00000048138
M01148	DMRT3_01	DMRT3	Dmrt3	ENSMUSG00000042372
M01149	DMRT4_01	DMRT4	Dmrta1	ENSMUSG00000043753
M01150	DMRT5_01	DMRT5	Dmrta2	ENSMUSG00000047143
M01151	DMRT7_01	DMRT7	Dmrtc2	ENSMUSG00000011349
M01152	PXRRXR_01	RXR (PXR:RXR)	Nr1i2;Rxra	ENSMUSG00000022809;ENSMUSG00000015846
M01153	PXRRXR_02	PXR (PXR:RXR)	Nr1i2;Rxra	ENSMUSG00000022809;ENSMUSG00000015846
M01154	CMYC_02	c-Myc	Myc	ENSMUSG00000022346
M01160	KID3_01	Kid3	Zfp354c	ENSMUSG00000044807
M01162	OG2_01	OG-2	Nobox	ENSMUSG00000029736
M01163	ELK1_03	Elk-1	Elk1	ENSMUSG00000009406
M01165	ELK1_04	Elk-1	Elk1	ENSMUSG00000009406
M01167	SAP1A_01	SAP-1a	Elk4	ENSMUSG00000026436
M01168	SREBP_Q6	SREBP	Srebf1;Srebf2	ENSMUSG00000020538;ENSMUSG00000022463
M01169	IK_Q5	Ikaros	Ikzf1	ENSMUSG00000018654
M01171	BCL6_Q3	BCL6	Bcl6	ENSMUSG00000022508
M01172	PU1_Q4	PU.1	Spi1	ENSMUSG00000002111
